LON,LAT,POSTCODE,fibra_disp
-47.9111599,-15.8232645,70374-110,nao
-48.0753563,-15.8543552,72322-565,nao
-47.9862108,-15.7793967,71262-220,nao
-47.8956366,-15.8163936,70252-040,nao
-47.9722943,-15.7878384,71250-135,nao
-47.9173315,-15.8219641,70365-080,nao
-47.9041163,-15.8227894,70272-010,sim
-47.9246272,-15.82896,70384-040,nao
-47.9046122,-15.8245624,70276-010,nao
-47.9053348,-15.8269167,70276-190,nao
-47.9174044,-15.8352145,70298-160,sim
-47.9135213,-15.8200385,70364-060,nao
-48.0855626,-15.861339,72318-560,nao
-48.0698537,-15.8526174,72320-327,nao
-47.8986806,-15.8169053,70253-050,sim
-47.9105026,-15.8291231,70278-050,nao
-48.0671568,-15.9016847,72600-322,nao
-47.8939275,-15.8092292,70343-090,sim
-48.0726267,-15.8507751,72322-817,nao
-48.0982643,-15.8667138,72331-522,nao
-47.9260554,-15.8300379,70387-030,sim
-47.91705,-15.8338921,70297-140,sim
-47.9203981,-15.8367082,70299-030,sim
-47.9040413,-15.8211246,70272-090,sim
-47.9137906,-15.8297491,70292-040,nao
-47.9123701,-15.8229299,70374-040,nao
-47.9018994,-15.8140667,70346-020,nao
-47.9216513,-15.8388028,70299-160,sim
-47.8958792,-15.819813,70256-190,sim
-47.9116489,-15.8276289,70275-030,nao
-48.0050077,-16.0092218,72543-223,nao
-47.8973996,-15.8213114,70256-060,sim
-47.9175008,-15.8365428,70298-200,sim
-47.9138327,-15.8315672,70296-090,nao
-47.893506,-15.8142917,70235-020,sim
-47.8982188,-15.822262,70257-060,sim
-47.9131184,-15.8309452,70296-120,nao
-47.908624,-15.827367,70277-210,nao
-47.925597,-15.8275784,70384-110,nao
-47.8945782,-15.8176663,70255-130,sim
-47.9117335,-15.8282745,70275-040,nao
-47.9180029,-15.8358758,70298-140,sim
-47.9184663,-15.8348358,70298-120,sim
-47.9050562,-15.8252856,70276-120,nao
-47.9033661,-15.8122038,70354-070,sim
-47.9120329,-15.8267928,70275-100,nao
-47.918539,-15.8249998,70382-010,nao
-47.8888213,-15.8113826,70238-010,nao
-48.0867972,-15.9069899,72601-309,nao
-47.8915453,-15.8070696,70342-090,sim
-47.9128477,-15.8320535,70296-130,nao
-47.8934572,-15.8172502,70255-040,sim
-47.9157162,-15.8332673,70297-040,sim
-48.0765259,-15.8611883,72320-525,nao
-47.9060718,-15.8151105,70355-060,sim
-47.9237417,-15.8260755,70383-400,nao
-47.9111651,-15.8222703,70374-050,nao
-47.9109516,-15.8174231,70363-100,nao
-47.9901653,-16.0038541,72548-207,nao
-47.8888759,-15.8097322,70233-020,sim
-47.8977282,-15.8199275,70256-040,sim
-48.0887779,-15.8622296,72322-521,nao
-47.9062663,-15.8237345,70273-030,sim
-47.9113306,-15.8293468,70278-140,nao
-47.9001685,-15.8107666,70353-050,sim
-47.8916262,-15.8026331,70338-020,sim
-47.912093,-15.8182493,70363-070,nao
-47.9078984,-15.8169259,70362-020,nao
-47.923268,-15.8357687,70295-060,nao
-47.9585976,-15.7990404,71200-201,nao
-47.8897357,-15.8023683,70330-030,sim
-47.9931317,-16.0043541,72547-202,nao
-47.887596,-15.8108466,70237-030,nao
-47.9106896,-15.8307762,70278-180,nao
-47.9008165,-15.8136329,70346-080,nao
-47.915609,-15.8328448,70297-030,sim
-47.9073579,-15.8164907,70362-040,nao
-47.8882916,-15.8083448,70233-060,sim
-48.0682052,-15.8570462,72320-312,nao
-47.9741529,-15.8316687,71025-000,nao
-47.8921341,-15.8051222,70342-050,sim
-48.0676776,-15.8568769,72320-311,nao
-47.9236234,-15.8347573,70295-110,nao
-47.9244285,-15.8267549,70384-090,nao
-47.9221226,-15.8271583,70383-070,sim
-48.0001561,-16.0066864,72544-225,nao
-47.8946313,-15.8131811,70235-100,sim
-47.9065908,-15.8285829,70277-140,nao
-48.0783345,-15.8557406,72322-551,nao
-47.9103841,-15.8286731,70278-030,nao
-47.9894991,-15.8106302,71100-145,nao
-48.0714952,-15.8563392,72320-211,nao
-47.9238495,-15.8287464,70384-010,nao
-47.9775181,-15.793533,71225-512,nao
-48.0031659,-16.0121564,72543-301,nao
-47.8981756,-15.8066686,70336-400,sim
-48.0787189,-15.9043678,72601-109,nao
-47.9108535,-15.8305565,70278-170,nao
-47.8957606,-15.806518,70337-040,sim
-48.0789955,-15.8610282,72318-311,nao
-47.9103406,-15.8205929,70373-060,nao
-47.8948525,-15.8079343,70343-010,sim
-47.883648,-15.8079864,70236-110,nao
-47.8836443,-15.8060855,70236-190,nao
-47.8971213,-15.8197005,70256-150,sim
-47.9119514,-15.8319686,70296-180,nao
-47.9202958,-15.8283795,70377-050,sim
-47.8951867,-15.8163951,70252-020,nao
-47.8944008,-15.807874,70343-030,sim
-47.9192008,-15.8284115,70377-080,sim
-48.0798912,-15.8586989,72320-500,nao
-47.9968473,-15.782186,71255-080,nao
-47.913067,-15.8334341,70296-080,nao
-48.1148244,-15.8762042,72331-582,nao
-47.8936785,-15.8165224,70255-020,sim
-47.905212,-15.8140403,70355-030,sim
-48.0953364,-15.8653759,72331-505,nao
-47.9537559,-15.8268684,71215-720,nao
-47.9144638,-15.8256551,70375-100,sim
-47.9993412,-15.7814286,71255-150,nao
-48.1003763,-15.9123007,72602-304,nao
-48.0926385,-15.8633945,72322-510,nao
-47.8842753,-15.8064449,70236-010,nao
-48.0026162,-16.0127544,72543-231,nao
-47.9238266,-15.8302924,70385-010,nao
-47.890532,-15.8108355,70234-030,sim
-47.905562,-15.8260441,70276-150,nao
-47.9087661,-15.829298,70277-050,nao
-47.8878807,-15.8060567,70232-120,nao
-47.8868304,-15.8095801,70237-110,nao
-47.9560989,-15.79521,71200-100,nao
-47.8905166,-15.8027303,70330-010,sim
-47.8997031,-15.8211276,70257-030,sim
-47.9035622,-15.8156977,70347-050,nao
-48.0024906,-16.0110495,72543-300,nao
-47.9062535,-15.8261434,70276-180,nao
-48.092947,-15.8631119,72322-513,nao
-47.9087829,-15.8284078,70277-020,nao
-47.9872052,-15.7792239,71262-210,nao
-47.9198006,-15.835872,70298-020,sim
-47.8980493,-15.8224814,70257-070,sim
-47.8956427,-15.8154014,70252-090,nao
-47.9867233,-15.7951758,71225-525,nao
-47.9210005,-15.8387245,70299-180,sim
-47.9893134,-15.8106578,71100-147,nao
-47.9170505,-15.8214133,70365-100,nao
-47.9599562,-15.8106488,71215-901,nao
-47.8925808,-15.8010718,70338-090,sim
-47.8863247,-15.8051651,70232-070,nao
-47.8978857,-15.8134028,70345-110,sim
-47.8988141,-15.8207604,70257-010,sim
-48.0744681,-15.8497915,72322-570,nao
-47.9159396,-15.8291857,70292-110,nao
-47.9042102,-15.8209038,70272-100,sim
-47.8939395,-15.8155542,70252-500,nao
-47.8978874,-15.8176119,70253-030,sim
-47.9258115,-15.8298627,70387-040,sim
-47.9010048,-15.8158937,70346-060,nao
-47.9283836,-15.8299614,70387-100,nao
-47.9143603,-15.8293925,70292-050,nao
-47.8967998,-15.8192486,70256-160,sim
-47.8953993,-15.8180681,70255-180,sim
-48.073871,-15.8601764,72320-555,nao
-47.8944679,-15.8028684,70336-110,sim
-47.8900268,-15.8157724,70239-210,sim
-47.9096,-15.8265411,70274-010,nao
-47.88877,-15.811766,70238-030,nao
-47.8938466,-15.8189021,70255-190,sim
-47.9051748,-15.815309,70355-010,sim
-47.900384,-15.8116695,70353-010,sim
-47.9574426,-15.8299331,71218-010,nao
-47.895155,-15.8174266,70255-110,sim
-47.9227859,-15.8366156,70295-040,nao
-48.0913687,-15.908341,72601-411,nao
-47.9944276,-16.0046246,72546-209,nao
-47.9219298,-15.8310311,70385-110,nao
-47.9117805,-15.8321559,70296-170,nao
-47.9082864,-15.8151418,70362-110,nao
-47.9191678,-15.8336441,70294-040,sim
-47.9096366,-15.8210388,70373-070,nao
-47.8862178,-15.8094093,70237-150,nao
-47.9049872,-15.8216384,70272-070,sim
-47.9146827,-15.8339408,70297-090,sim
-48.1029646,-15.8702906,72331-532,nao
-47.9048176,-15.8274768,70276-210,nao
-47.888632,-15.8078115,70233-070,sim
-47.9990394,-15.7822999,71255-230,nao
-48.0018451,-16.0073671,72544-222,nao
-48.0951592,-15.8624376,72331-514,nao
-47.8890896,-15.8088912,70233-050,sim
-47.9455807,-15.7907346,71200-140,nao
-47.8958686,-15.8074353,70337-020,sim
-47.9164733,-15.8342612,70297-150,sim
-47.8967838,-15.80694,70337-080,sim
-48.1051133,-15.8735727,72331-554,nao
-47.8922857,-15.8057492,70342-040,sim
-47.8866449,-15.810463,70237-090,nao
-47.8984733,-15.8063937,70331-570,nao
-47.9131485,-15.8331451,70296-070,nao
-47.8973078,-15.808785,70352-090,nao
-48.0845364,-15.8602497,72318-563,nao
-47.9093492,-15.8299073,70278-090,nao
-47.9160521,-15.8252391,70375-400,nao
-47.9038746,-15.8176461,70347-100,nao
-47.9193443,-15.8274461,70377-040,sim
-47.9549348,-15.8304734,71218-900,nao
-47.8946106,-15.8045101,70336-030,sim
-48.0733003,-15.8587452,72320-107,nao
-47.9136027,-15.8299921,70292-030,nao
-47.9277688,-15.8295202,70387-080,sim
-47.8964827,-15.8117327,70344-040,sim
-47.9138304,-15.8251968,70375-110,sim
-47.9117872,-15.8237182,70374-100,nao
-47.9239197,-15.8275,70384-070,nao
-47.9030209,-15.821965,70272-030,sim
-47.8966298,-15.8098994,70344-110,sim
-47.8881926,-15.81193,70238-050,nao
-48.0011734,-16.0104155,72543-306,nao
-47.8951934,-15.809426,70343-400,sim
-47.9139208,-15.8323739,70296-040,nao
-48.0720685,-15.8626275,72316-311,nao
-47.8945218,-15.8089062,70343-070,sim
-47.9071213,-15.8241063,70273-070,sim
-47.9988469,-15.7814599,71255-120,nao
-48.0968159,-15.9121052,72602-213,nao
-47.901891,-15.8116904,70354-530,sim
-47.8986999,-15.8094531,70352-010,sim
-47.8943398,-15.8171638,70255-100,sim
-47.9877937,-15.8108704,71100-096,nao
-47.9024957,-15.825801,70258-090,sim
-47.9068814,-15.828169,70277-130,nao
-47.8974697,-15.8179984,70253-020,sim
-48.070168,-15.855828,72320-318,nao
-48.1071888,-15.9250215,72603-311,nao
-47.9072892,-15.8136297,70351-535,nao
-47.8828764,-15.8076864,70236-130,nao
-47.9026624,-15.825582,70258-080,sim
-47.9042363,-15.8171342,70347-070,nao
-47.8923124,-15.8064079,70342-030,sim
-47.9035121,-15.8164927,70347-040,nao
-47.9018247,-15.8193554,70254-090,nao
-48.0744163,-15.8549817,72320-570,nao
-47.9079603,-15.8269116,70277-160,nao
-47.8970592,-15.8111673,70344-020,sim
-48.1029613,-15.9144506,72602-405,nao
-48.0772796,-15.8564826,72320-542,nao
-47.9219167,-15.830069,70385-050,nao
-47.9081039,-15.8289912,70277-040,nao
-47.8989718,-15.8122463,70345-050,sim
-47.9206089,-15.8352633,70294-500,nao
-47.9133197,-15.8329578,70296-060,nao
-47.9157125,-15.8341086,70297-160,sim
-47.9159313,-15.8225025,70365-040,nao
-47.8937168,-15.8124942,70235-110,sim
-47.8976743,-15.8123789,70345-030,sim
-48.0717881,-15.85446,72320-562,nao
-47.9225866,-15.8351873,70295-070,nao
-48.0679195,-15.858048,72320-300,nao
-47.8900047,-15.8088005,70233-110,sim
-47.9136094,-15.8314107,70296-100,nao
-47.892936,-15.8156704,70239-010,sim
-47.8911534,-15.8014965,70338-040,sim
-47.9101486,-15.8295342,70278-060,nao
-47.8957796,-15.8169031,70252-050,nao
-47.9229742,-15.830068,70385-030,nao
-47.9126953,-15.8272021,70275-080,nao
-47.8965206,-15.8213746,70256-100,sim
-47.8893754,-15.8039969,70330-100,sim
-47.9944917,-16.0043058,72546-208,nao
-47.8897914,-15.8128445,70238-160,nao
-47.8922623,-15.8175076,70255-050,sim
-47.8885407,-15.8131916,70238-120,nao
-47.89133,-15.8017345,70338-010,sim
-47.8848383,-15.8073565,70236-040,nao
-47.9114233,-15.8213755,70374-060,nao
-47.8994801,-15.817593,70253-060,sim
-47.9197623,-15.8377684,70299-050,sim
-47.9012146,-15.811091,70353-070,sim
-47.9210364,-15.8311208,70385-504,nao
-47.8934751,-15.8181593,70255-150,sim
-47.8980123,-15.8206157,70256-020,sim
-47.9042394,-15.8161811,70347-020,nao
-47.9054708,-15.8271591,70276-200,nao
-47.9262192,-15.8321736,70386-050,sim
-47.9209425,-15.8355041,70295-500,nao
-47.8930538,-15.8017159,70338-070,sim
-48.1192432,-15.8785104,72333-507,nao
-47.8991251,-15.8196706,70253-500,nao
-47.9055871,-15.8227597,70273-510,sim
-47.9546886,-15.8283197,71215-760,nao
-47.9168339,-15.8227555,70365-050,nao
-47.9556471,-15.8254362,71215-660,nao
-47.920892,-15.8335395,70294-090,sim
-47.9939969,-15.8126235,71009-000,nao
-47.9078671,-15.8140931,70351-580,nao
-48.0944191,-15.8643426,72331-509,nao
-47.8956913,-15.8146193,70252-100,nao
-48.094223,-15.9106293,72602-108,nao
-47.9149774,-15.8286746,70292-100,nao
-47.9071661,-15.8267485,70277-170,nao
-47.9050825,-15.8176896,70347-400,nao
-47.902619,-15.8131078,70354-020,sim
-47.9170343,-15.8315046,70293-030,nao
-47.9197449,-15.8323509,70294-080,sim
-47.8912524,-15.8150376,70239-140,sim
-47.9890294,-15.7823276,71261-700,nao
-47.9154919,-15.8296363,70292-060,nao
-47.9894301,-15.7955208,71225-534,nao
-47.8931297,-15.8122042,70235-090,sim
-47.9212534,-15.836911,70299-070,sim
-47.899275,-15.8088934,70352-020,sim
-47.8962746,-15.8205159,70256-120,sim
-47.9556105,-15.8281821,71215-780,nao
-47.9081402,-15.8153315,70362-100,nao
-47.9281395,-15.8297886,70387-090,sim
-47.9934071,-16.0044023,72547-201,nao
-47.9059458,-15.8126575,70351-515,nao
-47.9000638,-15.8222988,70257-120,sim
-47.9098569,-15.8303418,70278-110,nao
-47.8990617,-15.8219723,70257-140,sim
-47.8932387,-15.8019528,70338-080,sim
-47.9787618,-15.813981,71020-051,nao
-47.8914801,-15.8144421,70239-170,sim
-47.9066763,-15.818379,70372-020,nao
-47.9098675,-15.8275106,70274-500,nao
-47.9181248,-15.8242645,70382-040,nao
-47.8884211,-15.8113818,70238-020,nao
-47.9151807,-15.822122,70365-010,nao
-47.9189025,-15.8231128,70382-100,nao
-47.9101793,-15.8175795,70363-090,nao
-48.0841443,-15.8581603,72322-542,nao
-47.9033148,-15.8235685,70258-010,sim
-48.1159782,-15.8766396,72331-586,nao
-47.9084037,-15.8258593,70274-040,sim
-47.8931826,-15.8088505,70343-100,sim
-47.9035902,-15.8216136,70272-050,sim
-47.9025258,-15.8198781,70254-080,nao
-47.9045057,-15.8260653,70276-070,nao
-47.8981961,-15.8215938,70257-040,sim
-48.0895429,-15.8622437,72322-501,nao
-47.9219902,-15.8373804,70299-120,sim
-47.9240242,-15.8285215,70384-050,nao
-47.9908701,-15.7848046,71261-450,nao
-47.9143605,-15.833153,70297-050,sim
-47.9551497,-15.8282504,71215-770,nao
-47.8994184,-15.8198752,70254-500,nao
-47.8981978,-15.8217935,70257-050,sim
-47.9204833,-15.8259639,70383-010,sim
-47.9093717,-15.8306689,70278-120,nao
-47.8997866,-15.8111598,70353-030,sim
-47.9132468,-15.8277916,70275-070,nao
-47.9125638,-15.8306469,70296-200,nao
-47.8971567,-15.8194283,70256-170,sim
-47.9099055,-15.8286908,70278-020,nao
-48.0928019,-15.9098962,72602-104,nao
-47.9533031,-15.8255684,71215-630,nao
-47.9961767,-16.0046271,72546-203,nao
-47.9177122,-15.8268041,70376-070,sim
-47.8888944,-15.8102489,70233-500,nao
-47.9593267,-15.8432205,71025-020,nao
-47.8935766,-15.8082814,70343-080,sim
-47.9118215,-15.8274028,70275-090,nao
-47.8853612,-15.8054735,70232-010,nao
-47.8969363,-15.8156358,70252-070,nao
-47.8906129,-15.8116252,70234-040,sim
-47.899111,-15.8179506,70253-080,sim
-47.8915794,-15.8173627,70239-050,nao
-47.9198459,-15.8295233,70377-090,sim
-47.9990665,-16.0064989,72545-221,nao
-47.8920909,-15.8151358,70239-100,sim
-47.9196157,-15.834333,70294-020,sim
-48.0853631,-15.8633236,72318-223,nao
-48.0715877,-15.8559822,72320-219,nao
-47.9027422,-15.8241182,70258-040,sim
-47.9879777,-15.8108443,71100-095,nao
-47.9192384,-15.8362382,70298-040,sim
-47.9180944,-15.835303,70298-130,sim
-47.8956466,-15.7509942,70760-610,nao
-48.0630187,-15.9053304,72610-310,nao
-48.1062343,-15.8929055,72315-102,nao
-47.9910634,-16.0067266,72547-511,nao
-48.0998997,-15.9270017,72660-148,nao
-47.8892898,-15.7613692,70755-000,nao
-48.0645651,-15.8819357,72314-119,nao
-48.0591669,-15.9190259,72640-418,nao
-47.8165122,-15.8286891,71670-160,nao
-47.8711271,-15.8409998,71635-020,nao
-48.0671566,-15.9119082,72631-127,nao
-48.0997257,-15.89242,72313-707,nao
-48.0640119,-15.9077001,72610-417,nao
-48.0706713,-15.9074503,72610-616,nao
-48.0713319,-15.8816916,72312-609,nao
-48.088565,-15.8870762,72311-312,nao
-48.0345091,-15.9447501,71884-520,nao
-48.0258795,-15.9566007,71884-782,nao
-48.0764251,-15.9094346,72620-112,nao
-48.0315636,-15.948592,71884-638,nao
-48.0945469,-15.8893204,72311-706,nao
-48.0165266,-15.8851192,71820-402,nao
-47.9920852,-16.0100299,72547-601,nao
-48.0541821,-15.9053121,72610-005,nao
-48.1040279,-15.9273007,72622-305,nao
-48.0647696,-15.9101907,72631-119,nao
-48.0576306,-15.9154675,72640-321,nao
-47.889063,-15.7569155,70753-000,nao
-48.0656835,-15.8815443,72314-115,nao
-47.9356222,-15.7609185,70632-220,nao
-48.1031638,-15.8884501,72307-105,nao
-47.8539826,-15.8458734,71655-200,nao
-48.0236557,-15.9582805,71884-808,nao
-48.0157277,-15.8788461,71805-531,nao
-47.9217738,-15.8474432,70210-120,nao
-48.010709,-15.8858026,71825-535,nao
-48.0730774,-15.9137352,72631-274,nao
-47.9350315,-15.764102,70632-300,nao
-48.064196,-15.8777779,72314-205,nao
-48.0538458,-15.9068135,72625-001,nao
-47.8441827,-15.849739,71660-180,nao
-48.0199926,-15.879011,71805-728,nao
-47.8986444,-15.7473623,70760-769,nao
-47.8898362,-15.7529354,70754-530,nao
-48.0325663,-15.9482461,71884-634,nao
-47.8062468,-15.8116719,71670-380,nao
-48.1006652,-15.9267903,72660-132,nao
-48.0202786,-15.8891031,71825-107,nao
-47.8835297,-15.7770859,70733-530,nao
-47.8096858,-15.8322114,71675-100,nao
-48.0657222,-15.9103607,72631-124,nao
-48.0682762,-15.8818079,72312-808,nao
-48.0643842,-15.908857,72610-450,nao
-48.0552245,-15.9048442,72610-219,nao
-48.0320858,-15.9475607,71884-632,nao
-48.013598,-15.8814517,71805-521,nao
-47.8643247,-15.856804,71650-035,nao
-48.0616105,-15.8769545,72314-403,nao
-47.8709057,-15.8473527,71640-095,nao
-47.898314,-15.7495886,70760-742,nao
-48.1068711,-15.8942732,72315-107,nao
-48.015157,-15.8804397,71805-412,nao
-48.0102371,-15.8854864,71825-608,nao
-48.059805,-15.9081724,72630-350,nao
-48.1012536,-15.9189043,72621-409,nao
-47.8998343,-15.7446683,70770-704,nao
-48.0380836,-15.9364732,71884-254,nao
-47.8871307,-15.7426613,70873-000,nao
-47.8761609,-15.7775435,70835-000,nao
-48.0667299,-15.8792413,72314-103,nao
-48.056363,-15.9193875,72650-845,nao
-48.0152813,-15.8791362,71805-418,nao
-48.1065032,-15.9316019,72660-336,nao
-48.014145,-15.8813874,71805-406,nao
-47.9111047,-15.815614,70360-760,nao
-47.8924822,-15.7654598,70740-770,nao
-48.0673415,-15.9143519,72631-201,nao
-48.0995482,-15.9241566,72660-035,nao
-48.1039121,-15.9266691,72622-303,nao
-48.0151725,-15.8850129,71820-410,nao
-48.0514848,-15.9202769,72650-060,nao
-47.8785253,-15.7667972,70847-510,nao
-47.833938,-15.8560782,71680-210,nao
-48.0610119,-15.9201054,72640-426,nao
-48.0698493,-15.8814127,72312-606,nao
-48.0529728,-15.9205547,72650-105,nao
-48.0132146,-15.8860323,71825-415,nao
-48.0699247,-15.8829869,72312-614,nao
-48.0160119,-15.8920323,71828-009,nao
-47.9244457,-15.7486768,70634-120,nao
-48.1032287,-15.9315701,72660-266,nao
-47.8104429,-15.8088076,71670-350,nao
-48.0706738,-15.8836625,72312-619,nao
-48.0906007,-15.8892453,72311-613,nao
-48.0679958,-15.9121186,72631-224,nao
-48.0598873,-15.9113707,72630-403,nao
-47.9155978,-15.7448878,70688-700,nao
-47.8616608,-15.8603308,71655-060,nao
-48.0613742,-15.915795,72640-403,nao
-47.9076707,-15.8482017,71620-035,nao
-48.0521469,-15.9244482,72650-510,nao
-48.0798878,-15.8865941,72310-421,nao
-48.0175748,-15.8800578,71805-421,nao
-48.0612554,-15.9204251,72641-131,nao
-47.9093256,-15.7466616,70686-400,nao
-47.9347297,-15.763292,70632-320,nao
-48.0559456,-15.8771665,72310-210,nao
-47.8746758,-15.8423427,71635-110,nao
-47.8645933,-15.8358781,71630-225,nao
-48.0699063,-15.9125558,72631-222,nao
-48.0944374,-15.9143655,72621-113,nao
-48.1027006,-15.8910819,72313-714,nao
-48.0139606,-15.8873425,71825-420,nao
-48.0520112,-15.9165494,72640-116,nao
-48.0872876,-15.8886356,72311-324,nao
-47.8149906,-15.814133,71670-260,nao
-48.1051124,-15.927156,72622-308,nao
-47.8080591,-15.8018662,71676-100,nao
-47.8328937,-15.837194,71660-290,nao
-48.0190437,-15.8836452,71805-543,nao
-47.99237,-16.0074581,72547-506,nao
-48.0574687,-15.8692309,72304-216,nao
-48.0923474,-15.8889032,72311-609,nao
-47.8812663,-15.8464999,71635-240,nao
-47.9209746,-15.8459287,70210-060,nao
-48.0938871,-15.890859,72311-812,nao
-48.1104242,-15.8902276,72307-407,nao
-48.0604648,-15.8744306,72310-111,nao
-48.0672261,-15.882907,72314-703,nao
-48.0533324,-15.9154354,72640-108,nao
-47.8980205,-15.8544611,71600-540,nao
-47.8969864,-15.7485284,70760-743,nao
-47.9198683,-15.8194157,70380-707,sim
-47.807993,-15.8316379,71675-110,nao
-48.082827,-15.8845631,72310-405,nao
-48.1084513,-15.8922458,72307-609,nao
-47.8909016,-15.7717927,70740-705,nao
-48.0136541,-15.8905345,71828-006,nao
-48.0525764,-15.9209147,72650-235,nao
-48.0621978,-15.9177443,72641-104,nao
-48.0382084,-15.9394333,71884-344,nao
-48.0162446,-15.8790544,71805-530,nao
-48.0932118,-15.9121486,72621-102,nao
